,hash,commit,date
145,2e7af97f081b0985e14d63df2c50f948b6f9075d,"Fix checkKeyIntentParceledCorrectly's bypass

The checkKeyIntentParceledCorrectly method was added in checkKeyIntent, which was originaly  only invoked when AccountManagerService deserializes the KEY_INTENT value as not NULL. However, due to the self-changing bundle technique in Parcel mismatch problems, the Intent value can change after reparceling; hence would bypass the added checkKeyIntentParceledCorrectly call.

This CL did the following:

- Ensure the checkKeyIntent method is also called when result.getParcelable(AccountManager.KEY_INTENT) == null.

Bug: 260567867
Bug: 262230405
Test: local test, see b/262230405
Test: atest CtsAccountManagerTestCases
Merged-In: I7b528f52c41767ae12731838fdd36aa26a8f3477
Change-Id: I7b528f52c41767ae12731838fdd36aa26a8f3477
(cherry picked from commit 9f623983a8d4ec48d58b0eda56fa461fc6748981)
Merged-In: I7b528f52c41767ae12731838fdd36aa26a8f3477",2023-04-11 20:42:12-06:00
146,54a73e2f6ca472fe66039ab2823fdc2a5ba26cf2,"Checking if package belongs to UID before registering broadcast receiver

Test: manual testing done on device by installing test APK and checking if receiver can register
Bug: 242040055
Change-Id: Ia525f218a46f8bf7fff660cec0d6432f09fdf24d
Merged-In: Ia525f218a46f8bf7fff660cec0d6432f09fdf24d
(cherry picked from commit 790a8d0dd329460bc60456681cb446accf2a27e0)
(cherry picked from commit 8460609f01147d2a7e849eca1ca895211530b589)
Merged-In: Ia525f218a46f8bf7fff660cec0d6432f09fdf24d",2023-04-11 20:42:12-06:00
147,299efd901061ccc2a243df9d9b8059dffa9861ea,"Encode Intent scheme when serializing to URI string RESTRICT AUTOMERGE

Avoids deserialization error when the scheme contains a
reserved character.

Bug: 261858325

Test: atest android.content.cts.IntentTest#testEncoding

Merged-In: Ic34b3f796b762763db5aa7b5d7c109ae70607470
Change-Id: Ic34b3f796b762763db5aa7b5d7c109ae70607470
(cherry picked from commit bfe7e8bab48caff53dbcf2913f724de2e4f5aa81)
Merged-In: Ic34b3f796b762763db5aa7b5d7c109ae70607470",2023-04-11 20:42:12-06:00
148,af52e36a81099ffc43e898f74f1e8f70ec1de2e3,"[DO NOT MERGE] Backport BAL restrictions from T to S, this blocks apps from using Alarm
Manager to bypass BAL restrictions.

Test: atest-src BackgroundActivityLaunchTest
Bug: 195756028
Change-Id: I33112ff59d913d8a7244289fe1a43512844e902a
(cherry picked from commit 7a41e2fbc983ce0083b288e9489288de60dc8d8b)
Merged-In: I33112ff59d913d8a7244289fe1a43512844e902a",2023-04-11 20:42:12-06:00
149,6d2f7829dd6e3fdcc6ebff0c2d9e16c3a069ad9d,"[RESTRICT AUTOMERGE] Strip part of the activity info of another uid if no privilege

The activity info could be from another uid which is different
from the app that hosts the task. The information should be
trimmed if the caller app doesn't have the privilege.

However, removing the entire info may result in app compatibility
issues. So, only swiping the info that are sensitive to empty
string.

Bug: 243130512
Test: verified market app locally
Test: atest RecentTasksTest
Change-Id: I5b6775dd3c4e2ccdacd30741884d336b2eaa70da
Merged-In: I5b6775dd3c4e2ccdacd30741884d336b2eaa70da
(cherry picked from commit 5ba72200f6a66b5da48c9c3abd103a73aea1ef95)
(cherry picked from commit 7be9e6efb63884f8f4bb647e537a29746bbeb9fa)
Merged-In: I5b6775dd3c4e2ccdacd30741884d336b2eaa70da",2023-04-11 20:42:12-06:00
150,f64311b32d86df04746b885d4ed0111d588fd48b,"Add a limit on channel group creation

Same as exists for channels

This is a backport of the fix in ag/16659457, including the adjustment from ag/20920023 (changed the max value from 50000 to 6000).

Test: PreferencesHelperTest
Bug: 210114537
Bug: 261723753
Change-Id: Ic27efba4c54e22eebca16fc948879e652df4467b
(cherry picked from commit 37b3549807d15452ac334fae316e615c3b9b8e8b & I3f3a99765c161369e1b026686a0e5f0c83ed839e)
Merged-In: I3f3a99765c161369e1b026686a0e5f0c83ed839e
(cherry picked from commit 38257af19e18d19075483dfa351c7e5cbb9cbf75)
Merged-In: Ic27efba4c54e22eebca16fc948879e652df4467b",2023-04-11 20:42:12-06:00
151,2552ea758a9eb3c0b7f12426214a3c4c7fad0bca,"Fix bypass BAL via LocationManager.requestFlush

Bug: 235823542
Test: atest LocationProviderManagerTest and manual tests
Change-Id: I2a0fa7b99c3ad5ae839d8018ec70cb5c26e33240
(cherry picked from commit 750af79d5ccb282bb79ef40932858fbae801a48b)
Merged-In: I2a0fa7b99c3ad5ae839d8018ec70cb5c26e33240",2023-04-11 20:42:13-06:00
152,8ef7fac04f4331e2c029002d8d99eb2246d74625,"[RESTRICT AUTOMERGE] Fix bypass BG-FGS and BAL via package manager APIs

Opt-in for BAL of PendingIntent for following APIs:

* PackageInstaller.uninstall()
* PackageInstaller.installExistingPackage()
* PackageInstaller.uninstallExistingPackage()
* PackageInstaller.Session.commit()
* PackageInstaller.Session.commitTransferred()
* PackageManager.freeStorage()

Bug: 230492955
Bug: 243377226
Test: atest android.security.cts.PackageInstallerTest
Test: atest CtsStagedInstallHostTestCases
Change-Id: I9b6f801d69ea6d2244a38dbe689e81afa4e798bf
(cherry picked from commit 5f00e89989392c9ae00b360e1388d0179dfb36d7)
Merged-In: I9b6f801d69ea6d2244a38dbe689e81afa4e798bf",2023-04-11 20:42:13-06:00
153,31150824df4d15d5922c4d513306f73fff7f90b9,"Automatic translation import

Change-Id: Ibd059c7a3b4de0d53c2dc2bf29bb14a968ab86e2",2023-04-24 10:18:15+00:00
154,e026818a26445b2a67b55108e1e3e05ca01ccb7b,"Revert ""Make Activites touch opaque - DO NOT MERGE""

This reverts commit 22261fa6649f6ec6441646743ad98132fcf47fe0.

Reason for revert: Re-release due to functional regression

Change-Id: I9ca1fa2f140d640159fabec1424c52867cf01a60
(cherry picked from commit 23bf0bda7d9b97a82ea04257318bb90677561476)
Merged-In: I9ca1fa2f140d640159fabec1424c52867cf01a60",2023-05-02 08:21:10-06:00
155,a0f0bd03a63c7a982209c0997637eb4797d0b3d9,"[RESTRICT AUTOMERGE][pm] prevent system app downgrades of versions lower than preload

Also remove misleading commandline output.

BUG: 256202273

Test: manual
1. Install preload system app v90, reboot
2. (W/O data, W/ Flag, 90->80 NOK) adb install -d ~/Downloads/PrivApplication_80.apk
Performing Streamed Install
adb: failed to install /usr/local/google/home/schfan/Downloads/PrivApplication_80.apk: Failure [INSTALL_FAILED_VERSION_DOWNGRADE: System app: com.example.privapplication cannot be downgraded to older than its preloaded version on the system image. Update version code 80 is older than current 90]
3. (90->100) Install data app v100
4. (W/ data, W/O Flag, 100->90 NOK) adb install ~/Downloads/PrivApplication_90.apk
Performing Streamed Install
adb: failed to install /usr/local/google/home/schfan/Downloads/PrivApplication_90.apk: Failure [INSTALL_FAILED_VERSION_DOWNGRADE: Downgrade detected: Update version code 90 is older than current 100]
5. (W/ data, W/ Flag, 100->90 downgrade OK) adb install -d ~/Downloads/PrivApplication_90.apk
Performing Streamed Install
Success
6. (90->100) Install v100
6. (W/data, W/ Flag, 100->80 NOK) adb install -d ~/Downloads/PrivApplication_80.apk
Performing Streamed Install
adb: failed to install /usr/local/google/home/schfan/Downloads/PrivApplication_80.apk: Failure [INSTALL_FAILED_VERSION_DOWNGRADE: System app: com.example.privapplication cannot be downgraded to older than its preloaded version on the system image. Update version code 80 is older than current 90]

Change-Id: I5a8ee9e29a3a58f6e3fd188e0122355744b8b0ce
(cherry picked from commit a4484d7f1be1fa413258fe18644d61f85611f586)
(cherry picked from commit on googleplex-android-review.googlesource.com host: cc9d3867082ac1518b7264c3752442f5ca112aa1)
Merged-In: I5a8ee9e29a3a58f6e3fd188e0122355744b8b0ce",2023-05-02 08:21:17-06:00
156,84a1cc875280fd7a2b60642303a1755f5edcdfaa,"[RESTRICT AUTOMERGE][pm] still allow debuggable for system app downgrades

Turns out we do have internal tests that downgrades system apps, so adding this exception to allow for that.

BUG: 267232653
BUG: 256202273

Test: manual
Change-Id: Ie281bbdc8788ee64ff99a7c5150da7ce7926235e
(cherry picked from commit ceeca68b8c3f0ed8427b0212f63defe2f075146e)
(cherry picked from commit on googleplex-android-review.googlesource.com host: 636cdf22b90ccb4866f380c307b7e1b92da03ed9)
Merged-In: Ie281bbdc8788ee64ff99a7c5150da7ce7926235e",2023-05-02 08:21:17-06:00
157,79d93158979161d6d3a842ec9400a03c5074e06f,"Checks if AccessibilityServiceInfo is within parcelable size.

- If too large when parsing service XMLs then skip this service.
- If too large when a service attempts to update its own info
  then throw an error.

Bug: 261589597
Test: atest AccessibilityServiceInfoTest
Change-Id: Iffc0cd48cc713f7904d68059e141cb7de5a4b906
Merged-In: Iffc0cd48cc713f7904d68059e141cb7de5a4b906
(cherry picked from commit on googleplex-android-review.googlesource.com host: 553232c29079fbeab28f95307d025c1426aa7142)
Merged-In: Iffc0cd48cc713f7904d68059e141cb7de5a4b906",2023-05-02 08:21:17-06:00
158,250579138c44374e207d60a71637490e797ef540,"Uri: check authority and scheme as part of determining URI path

The interpretation of the path depends on whether the scheme or
authority are specified and should be observed when unparcelling
URIs.

Bug: 171966843
Test: atest FrameworksCoreTests:android.net.UriTest
Test: atest com.android.devicehealthchecks.SystemAppCheck
Change-Id: I06981d1c6e387b16df792494523994518848db37
(cherry picked from commit f37a94ae920fa5879c557603fc285942ec4b84b1)
(cherry picked from commit on googleplex-android-review.googlesource.com host: d83281c73070f2428754912ede95ecb0e3d69cd5)
Merged-In: I06981d1c6e387b16df792494523994518848db37",2023-05-02 08:21:18-06:00
159,e82446502de5989274829c70b84bf43b2d217001,"enforce stricter rules when registering phoneAccounts

- include disable accounts when looking up accounts for a package to
  check if the limit is reached (10)
- put a new limit of 10 supported schemes
- put a new limit of 256 characters per scheme
- put a new limit of 256 characters per address
- ensure the Icon can write to memory w/o throwing an exception

bug: 259064622
bug: 256819769
Test: cts + unit
Change-Id: Ia7d8d00d9de0fb6694ded6a80c40bd55d7fdf7a7
Merged-In: Ia7d8d00d9de0fb6694ded6a80c40bd55d7fdf7a7
(cherry picked from commit on googleplex-android-review.googlesource.com host: 6a02885f90fa64d88bac31efbcdbc2bfe0a9328f)
Merged-In: Ia7d8d00d9de0fb6694ded6a80c40bd55d7fdf7a7",2023-05-02 08:21:18-06:00
160,802dbc02ee70de1385060424e42497a22a6a0484,"Make Activites touch opaque - DO NOT MERGE

Block touches from passing through activities by adding a dedicated
surface that consumes all touches that would otherwise pass through the
bounds availble to the Activity.

+ Keep displayId in sync for ActivityRecord

Bug: 194480991
Test: atest CtsWindowManagerDeviceTestCases:ActivityRecordInputSinkTests
Test: atest CtsWindowManagerDeviceTestCases:CrossAppDragAndDropTests
Test: atest CtsWindowManagerDeviceTestCases:PinnedStackTests
Test: Used ""System > Developer Options > Simulate secondary display"" to
test that moving activites between displays work as intended.

Change-Id: Ie74674c87c81c571089463349ac6233717ed9f33
(cherry picked from commit on googleplex-android-review.googlesource.com host: a418847bb8de788905aced4f59437de7cbfc5360)
Merged-In: Ie74674c87c81c571089463349ac6233717ed9f33",2023-05-02 08:22:24-06:00
161,6f4c85a9fe2bd0f8f9408df001ea7651e9706dda,"Trim strings added to persistent snoozed notification storage.

This is a backport of ag/20581190 and includes the fix in ag/20778075.
Note that on this branch, clearData doesn't seem to actually clear persistent storage.

Bug: 258422365
Test: atest NotificationManagerServiceTest SnoozeHelperTest
Change-Id: If7c7db6694330ffbac551d044efadb26219fe17f
Merged-In: I5a2823f10053ea8c83c612a567d6d4f1b6af23e7
Merged-In: Ie809cb4d648a40622618e0fb374f36b6d8dc972a
(cherry picked from commit on googleplex-android-review.googlesource.com host: b8a07871459ed895fc814730e198df4a0b5860dc)
Merged-In: If7c7db6694330ffbac551d044efadb26219fe17f",2023-05-02 08:22:29-06:00
162,a71883f3081348371482d96d71dc119ef2f7d463,"Limit the number of shortcuts per app that can be retained by system

This is a second attempt at fixing the issue, the previous CL
ag/20642213 was reverted because it simply throws an exception when the
limit is reached, which causes apps to crash since chat apps tends to be
sending large amount of conversation shortcuts and they have no way to
know how many of these shortcuts are still cached by the system.

Instead of throwing an exception, this CL simply removes excessive
shortcuts to avoid crashes. Currently there is a limit on the number
of shortcuts an app can publish in respect to each launcher activity.
This CL further implements a global maximum of total number of shortcuts
that can be retained for an app to mitigate from any potential system
health issue.

When the global maximum is reached, ShortcutService will proactively
removes shortcuts from system memory. Cached shortcuts are removed
first, followed by dynamic shortcuts, using last updated time as
tie-breaker.

This CL additionally addresses an unexpected flow where re-publishing
previously removed shortcuts that are still retained by the system could
cause the total number of shortcuts to exceed previously set limit.

Bug: 250576066 233155034
Test: manual
Change-Id: I001c7a87b62aefa9487bf8efaf3cd02d7cb21521
Merged-In: I001c7a87b62aefa9487bf8efaf3cd02d7cb21521
(cherry picked from commit on googleplex-android-review.googlesource.com host: 94437e989c0391b2dbf28d33120fdc28a4ce8d4d)
Merged-In: I001c7a87b62aefa9487bf8efaf3cd02d7cb21521",2023-05-02 08:22:29-06:00
163,0b338a6b51eb75b6673db99e7aa7a037bfcf6cc8,"Re-enforce MANAGE_ACTIVITY_TASKS for applySyncTransaction

The conditional permission was introduced for TaskFragmentOrganizer, but
not really needed. Remove the conditional check.

Bug: 259938771
Test: pass existing tests
Merged-In: I666b9ee6b6076766513b97e675fdbaa002428601
Change-Id: I666b9ee6b6076766513b97e675fdbaa002428601
(cherry picked from commit on googleplex-android-review.googlesource.com host: 6d848929eab6249b0ba1b8bd6d454744850b1718)
Merged-In: I666b9ee6b6076766513b97e675fdbaa002428601",2023-05-06 08:50:28-06:00
164,5bd2bde094b31ff02c283a3452e25f5dbc933b93,"Automatic translation import

Change-Id: I31130b482dcde779ffc20b3b2a757e15cc8884c6",2023-05-15 11:24:04+00:00
165,f3148e456ef907b893c8431f699037fec209e718,"Automatic translation import

Change-Id: I8ed837ec882d421c389b691ae93d5019104bab11",2023-06-01 11:34:51+00:00
166,eba871dc2b4dbf249e4d2db0cc187e64180c3923,"Request correct rendering type for EGL config

According to [1] :
section 3.4 :
...
Creation of a client API context based on an EGLConfig will
fail unless the EGLConfig’s EGL_RENDERABLE_TYPE attribute
include the bit corresponding to that API and version.
...

section 3.7.1.6:
...
An EGL_BAD_MATCH error is generated if config does not support the
requested client API. This includes requesting creation of an OpenGL ES
1.x, 2.0, or 3.0 context when the EGL_RENDERABLE_TYPE attribute of config
does not contain EGL_OPENGL_ES_BIT, EGL_OPENGL_ES2_BIT, or EGL_-
OPENGL_ES3_BIT respectively.
...

Bootanimation uses EGL_CONTEXT_CLIENT_VERSION  2 for context creation,
so appropriate EGL_RENDERABLE_TYPE should be requested during eglChooseConfig.

1. https://registry.khronos.org/EGL/specs/eglspec.1.5.pdf

Google: 2489515
Change-Id: I5ebc18d8ace84197d069049decadb402576546b5
Signed-off-by: Andrii Chepurnyi <andrii_chepurnyi@epam.com>",2023-06-07 00:12:53+02:00
167,268ad14fea89283f8f1b66902f874d3c1c95fe5b,"Remove Activity if it enters PiP without window

This is to prevent malicious app entering PiP without being visible
first, like blocking onResume from completion. Which in turn
leaves the PiP window in limbo and non-interactable.

Bug: 265293293
Test: atest PinnedStackTests
(cherry picked from https://googleplex-android-review.googlesource.com/q/commit:4fad1456409b79d6e649a29d5116a4fe3160bd21)
Merged-In: I458a9508662e72a1adb9d9818105f2e9d7096d44
Change-Id: I458a9508662e72a1adb9d9818105f2e9d7096d44",2023-06-10 13:15:03-06:00
168,b6d4b096665d9d356cadb12f16767d64945ee6e8,"[DO NOT MERGE] Wait for preloading images to complete before inflating notifications

 NotificationContentInflater waits on SysUiBg thread for images to load, with a timeout
 of 1000ms.

Test: 1. Build a test app that posts MessagingStyle notifications with a huge image (8k+) set as data Uri.
 2. SystemUi should not ANR
 3. adb logcat | grep NotificationInlineImageCache  - shows timeout/cancellation logs

Bug: 252766417
Bug: 223859644

(cherry picked from commit 195043f40e46ddcd2fe534a9dac344792d39d91c)
(cherry picked from https://googleplex-android-review.googlesource.com/q/commit:b9cd15ad8a2f87893164ad2ab518039bb0b61424)
Merged-In: I341db60223214cf2282b5c0270e343e1ce95fa01
Change-Id: I341db60223214cf2282b5c0270e343e1ce95fa01",2023-06-10 13:15:03-06:00
169,9d3642cadf39793a856274d7f4edeb98151366a6,"[DO NOT MERGE] Prevent RemoteViews crashing SystemUi

  Catch canvas drawing exceptions caused  by unsuported image sizes.

Test: 1. Post a custom view notification with a layout
	containing an ImageView that references a 5k x 5k image
2. Add an App Widget to the home screen with that has the
	layout mentioned above as preview/initial layout.

Bug: 268193777
(cherry picked from https://googleplex-android-review.googlesource.com/q/commit:c3db1e4451490ddc7f6033a6ab7d54e71ebda9d8)
Merged-In: Ib3bda769c499b4069b49c566b1b227f98f707a8a
Change-Id: Ib3bda769c499b4069b49c566b1b227f98f707a8a

Change-Id: Ibbaa234b663bc8e40d2a0a0f076a8676b6b1bc16",2023-06-10 13:15:04-06:00
170,7702158cea616a8749db357a169150c49adc73c9,"Grant MANAGE_USERS access to Traceur

This change updates the privapp allowlist to grant the MANAGE_USERS
permission to Traceur. This permission is needed to query admin user
status, as Traceur shouldn't be able to start if the current user is not
an admin.

Test: Using ABTD, apply this change with ag/22119816 to verify that
      Traceur still works as intended (opening app, tracing, etc.).
Bug: 262243665
Bug: 262244249
(cherry picked from https://googleplex-android-review.googlesource.com/q/commit:f42db15239663604eb5d36edb04a0f9a04576568)
Merged-In: I8e2174065b686c052cb080b3590ea4d89e7a7783
Change-Id: I8e2174065b686c052cb080b3590ea4d89e7a7783",2023-06-10 13:15:04-06:00
171,f76b124b6ede9ead86eb033d5053850d833f75bb,"Check key intent for selectors and prohibited flags

Bug: 265015796
Test: atest
FrameworksServicesTests: com.android.server.accounts.AccountManagerServiceTest
(cherry picked from commit e53a96304352e2965176c8d32ac1b504e52ef185)
(cherry picked from https://googleplex-android-review.googlesource.com/q/commit:5e01f68bdabe8aa7154e1ed936235b5304f4c0cd)
Merged-In: Ie16f8654337bd75eaad3156817470674b4f0cee3
Change-Id: Ie16f8654337bd75eaad3156817470674b4f0cee3",2023-06-10 13:15:04-06:00
172,b8457600c1b0e1ed4f621bc13fce5088c6ab18c9,"Handle invalid data during job loading.

Catch exceptions that may be thrown if invalid data ended up in the
persisted job file.

Bug: 246541702
Bug: 246542132
Bug: 246542285
Bug: 246542330
Test: install test app with invalid job config, start app to schedule job, then reboot device
(cherry picked from commit c98fb42b480b3beedc2d94de6110f50212c4aa0b)
(cherry picked from https://googleplex-android-review.googlesource.com/q/commit:7bdc1e8a3affd8534a829744001ef3ea26cce074)
Merged-In: Id0ceba345942baf21177f687b8dd85ef001c0a9e
Change-Id: Id0ceba345942baf21177f687b8dd85ef001c0a9e",2023-06-10 13:15:04-06:00
173,2510c72e34c660e42599f9866ca846395ba1aebf,"Allow filtering of services

Test: ServiceListingTest
Bug: 260570119
(cherry picked from https://googleplex-android-review.googlesource.com/q/commit:a9c75de2b4ae92f4b7e7aade8433fd44ef376e11)
Merged-In: Ib4740ba401667de62fa1a33334c2c1fbee25b760
Change-Id: Ib4740ba401667de62fa1a33334c2c1fbee25b760",2023-06-10 13:15:04-06:00
174,645206dd8566eb1b4ca286b4c0ede04b4e057fd4,"Enforce DevicePolicyManager.setUserControlDisabledPackages in AppStandbyController

When deciding an app's standby bucket, check if the
app has its user control disabled by an IT admin. If so,
the app should be the exempted restricted bucket.

Bug: 272042183
Test: atest AppStandbyControllerTests
(cherry picked from commit 269fcb6873dee199dd8023831f882aafff1f6291)
(cherry picked from https://googleplex-android-review.googlesource.com/q/commit:3dbab873d6d8f78c4d498a575ad37fd0dc20efbe)
Merged-In: I4279dc37f0e17aedb1c2a87468478248443a253e
Change-Id: I4279dc37f0e17aedb1c2a87468478248443a253e",2023-06-10 13:15:04-06:00
175,59729e1be98eec30bcfe9600c48248729fc0203b,"[RESTRICT AUTOMERGE] Add BubbleMetadata detection to block FSI

Bug: 274759612
Test: atest NotificationInterruptStateProviderImplTest
(cherry picked from https://googleplex-android-review.googlesource.com/q/commit:1bc1be92ce0d8bd8abd9efa13e85ac0d33556a3b)
Merged-In: I40e1aa6377b8a60d91cb2f4189df1e9a4a4578a2
Change-Id: I40e1aa6377b8a60d91cb2f4189df1e9a4a4578a2",2023-06-10 13:15:04-06:00
176,fad839e2d005566d74fe8263c223f4c64e586712,"Prevent sharesheet from previewing unowned URIs

Bug: 261036568
Test: manually via supplied tool (see bug)
(cherry picked from commit 3062b80fb28014a7482d5fa8b2a5c852134a5845)
(cherry picked from https://googleplex-android-review.googlesource.com/q/commit:08809fa8c938ccc6f0cd21036fcc464a96d93384)
Merged-In: I21accf6f753d2f676f1602d6e1ce829c5ef29e9a
Change-Id: I21accf6f753d2f676f1602d6e1ce829c5ef29e9a",2023-06-10 13:15:04-06:00
177,9b675792218fa769a1bbf9d5a9b3751e7570f9fc,"Automatic translation import

Change-Id: I215fcff573bafc2279bc907ebb577cceec40c550",2023-06-15 10:50:28+00:00
178,349d348e47f36acae1adbb67ca4ca07e08e01bad,"Automatic translation import

Change-Id: I70830ea42fadd0f731d51c99fbae0f9827648b9c",2023-07-01 18:42:14+00:00
179,ddb8198e65c965ed74fdf4be5144a84d844802e0,"Sanitize VPN label to prevent HTML injection

This commit will try to sanitize the content of VpnDialog. This
commit creates a function which will try to sanitize the VPN
label, if the sanitized VPN label is different from the original
one, which means the VPN label might contain HTML tag or the VPN
label violates the words restriction(may contain some wording
which will mislead the user). For this kind of case, show the
package name instead of the VPN label to prevent misleading the
user.

The malicious VPN app might be able to add a large number of line
breaks with HTML in order to hide the system-displayed text from
the user in the connection request dialog. Thus, sanitizing the
content of the dialog is needed.

Bug: 204554636
Test: N/A
(cherry picked from https://googleplex-android-review.googlesource.com/q/commit:2178216b98bf9865edee198f45192f0b883624ab)
Merged-In: I8eb890fd2e5797d8d6ab5b12f9c628bc9616081d
Change-Id: I8eb890fd2e5797d8d6ab5b12f9c628bc9616081d",2023-07-07 07:00:16-06:00
180,cdd8435eba6773ff9a71ac90568c71bbad7b51dd,"Limit the number of supported v1 and v2 signers

The v1 and v2 APK Signature Schemes support multiple signers; this
was intended to allow multiple entities to sign an APK. Previously,
the platform had no limits placed on the number of signers supported
in an APK, but this commit sets a hard limit of 10 supported signers
for these signature schemes to ensure a large number of signers
does not place undue burden on the platform.

Bug: 266580022
Test: Manually verified the platform only allowed an APK with the
       maximum number of supported signers.
(cherry picked from https://googleplex-android-review.googlesource.com/q/commit:6f6ee8a55f37c2b8c0df041b2bd53ec928764597)
Merged-In: I6aa86b615b203cdc69d58a593ccf8f18474ca091
Change-Id: I6aa86b615b203cdc69d58a593ccf8f18474ca091",2023-07-07 07:00:17-06:00
181,477cb8ed3bc58fbac41689cfcdbda05402692c1b,"Grant URI permissions to the CallStyle-related ones

This will also verify that the caller app can actually grant them.

Fix: 274592467
Test: atest NotificationManagerServiceTest
(cherry picked from https://googleplex-android-review.googlesource.com/q/commit:4dee5aab12e95cd8b4d663ad050f07b0f2433596)
Merged-In: I83429f9e63e51c615a6e3f03befb76bb5b8ea7fc
Change-Id: I83429f9e63e51c615a6e3f03befb76bb5b8ea7fc",2023-07-07 07:00:17-06:00
182,796e70d56d9490e78e654e88578699f4d4f71553,"Only allow NEW_TASK flag when adjusting pending intents

Bug: 243794108
Test: atest CtsSecurityBulletinHostTestCases:android.security.cts.CVE_2023_20918
(cherry picked from https://googleplex-android-review.googlesource.com/q/commit:c62d2e1021a030f4f0ae5fcfc8fe8e0875fa669f)
Merged-In: I5d329beecef1902c36704e93d0bc5cb60d0e2f5b
Change-Id: I5d329beecef1902c36704e93d0bc5cb60d0e2f5b",2023-07-07 07:00:17-06:00
183,37ca905ed529c3bbb624b5dfe244cf09e0fef417,"Dismiss keyguard when simpin auth'd and...

security method is none. This is mostly to fix the case where we auth
sim pin in the set up wizard and it goes straight to keyguard instead of
the setup wizard activity.

This works with the prevent bypass keyguard flag because the device
should be noe secure in this case.

Fixes: 222446076
Test: turn locked sim on, which opens the sim pin screen. Auth the
screen and observe that keyguard is not shown.
(cherry picked from https://googleplex-android-review.googlesource.com/q/commit:48fa9bef3451e4a358c941af5b230f99881c5cb6)
Cherry-picking this CL as a security fix

Bug: 222446076
(cherry picked from https://googleplex-android-review.googlesource.com/q/commit:65ea56f54c059584eb27ec53d486dba8161316ab)
Merged-In: Id302c41f63028bc6dd58ba686e23d73565de9675
Change-Id: Id302c41f63028bc6dd58ba686e23d73565de9675",2023-07-07 07:00:17-06:00
184,26a1ac33ad29ce6f22acbfcd087d0f882aa0ed40,"Verify URI permissions for EXTRA_REMOTE_INPUT_HISTORY_ITEMS.

Also added the person URIs in the test, since they weren't being
checked.

Test: atest NotificationManagerServiceTest & tested with POC from bug
Bug: 276729064
(cherry picked from https://googleplex-android-review.googlesource.com/q/commit:43b1711332763788c7abf05c3baa931296c45bbb)
Merged-In: I848545f7aee202495c515f47a32871a2cb6ae707
Change-Id: I848545f7aee202495c515f47a32871a2cb6ae707",2023-07-07 07:00:18-06:00
185,94cd71b3e35328c30778d02c07ee9a21d3ad6544,"Truncate ShortcutInfo Id

Creating Conversation with a ShortcutId longer than 65_535 (max unsigned short), we did not save the conversation settings into the notification_policy.xml due to a restriction in FastDataOutput.
This put us to a state where the user changing the importance or turning off the notifications for the given conversation had no effect on notification behavior.

Fixes: 273729476
Test: atest ShortcutManagerTest2
Test: Create a test app which creates a Conversation with a long shortcutId. Go to the Conversation Settings and turn off Notifications. Post a new Notification to this Conversation and see if it is displayed.
(cherry picked from https://googleplex-android-review.googlesource.com/q/commit:ab0c8ac5b47509a71f27c4e5e9ce104d51bab0a8)
Merged-In: I2617de6f9e8a7dbfd8fbeff589a7d592f00d87c5
Change-Id: I2617de6f9e8a7dbfd8fbeff589a7d592f00d87c5",2023-07-07 07:00:18-06:00
186,b2dfeb065030eef7d5dd1307068c54896e688171,"Visit URIs in landscape/portrait custom remote views.

Bug: 277740848
Test: atest RemoteViewsTest NotificationManagerServiceTest & tested with POC from bug
(cherry picked from https://googleplex-android-review.googlesource.com/q/commit:b4692946c10d11c1e935869e11dc709a9cdcba69)
Merged-In: I7d3d35df0ec38945019f71755bed8797b7af4517
Change-Id: I7d3d35df0ec38945019f71755bed8797b7af4517",2023-07-07 07:00:18-06:00
187,e5322ec4ce2409b78f306d0af43761a3b38291ef,"Automatic translation import

Change-Id: I389275e599b7304aec955bf0d70133b17f36a365",2023-07-15 15:25:01+00:00
188,44bbfea0d4ec0eee8e7c61ae03dfdd2371e1bdb3,"SystemUI: Fix wrong method to identify cutout position

- When the cutout is on the right side of the screen, the position of the right bound
  of the cutout rectangle should be compared to the screen width, not to the height.
- Google sneakily fixed it in the following commit of android-13.0.0_r16
  0ab0199c399e3b1e952afa6c62c961c90a3d5ed9
- Now, for devices with cutout on the right side of screen, no useless space area
  will be generated in the middle of the status bar.

Test:
1. Settings -> System -> Developer options
2. Select ""Corner cutout"" in ""Display cutout""
3. Enable ""Show layout bounds""
4. Check for space area between the notification icons area on the left side and
   the system icons area on the right side that shouldn't be there.

Change-Id: I75632aed20a9e31fd82dd7562c718e4c567dd9f3",2023-07-16 12:20:12+02:00
189,2d20360c987cef357b3e7129ba1499579b43349d,"Automatic translation import

Change-Id: I28827b509eb1b8a55e4d3dd22af27279122d08f5",2023-08-01 20:13:43+00:00
190,1db9575c599343530de8b6ff78f2179625f1c381,"DO NOT MERGE: ActivityManager#killBackgroundProcesses can kill caller's own app only

unless it's a system app.

Bug: 239423414
Bug: 223376078
Test: atest CtsAppTestCases:ActivityManagerTest
(cherry picked from https://googleplex-android-review.googlesource.com/q/commit:d1c95670b248df945784b0f2830acf83b5682de3)
Merged-In: Iac6baa889965b8ffecd9a43179a4c96632ad1d02
Change-Id: Iac6baa889965b8ffecd9a43179a4c96632ad1d02",2023-08-07 18:55:32-06:00
